PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Include,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Mentions power,Power analysis,Power discussion,REMARKS,
34655259,"Classification of amyotrophic lateral sclerosis by brain volume, connectivity, and network dynamics","Thome J, Steinbach R, Grosskreutz J, Durstewitz D, Koppe G.",Hum Brain Mapp. 2022 Feb 1;43(2):681-699. doi: 10.1002/hbm.25679. Epub 2021 Oct 16.,Thome J,Hum Brain Mapp,2022,2021/10/16,PMC8720197,,10.1002/hbm.25679,1,97,59,,,,1,0,interpretation,,
34689151,Body-mind relaxation meditation modulates the thalamocortical functional connectivity in major depressive disorder: a preliminary resting-state fMRI study,"Chen F, Lv X, Fang J, Li T, Xu J, Wang X, Hong Y, Hong L, Wang J, Wang W, Wang C.",Transl Psychiatry. 2021 Oct 23;11(1):546. doi: 10.1038/s41398-021-01637-8.,Chen F,Transl Psychiatry,2021,2021/10/24,PMC8542047,,10.1038/s41398-021-01637-8,0,,,,,,,,,Seed-based,
33326838,Use of random matrix theory in the discovery of resting state brain networks,"Bansal R, Peterson BS.",Magn Reson Imaging. 2021 Apr;77:69-87. doi: 10.1016/j.mri.2020.12.004. Epub 2020 Dec 14.,Bansal R,Magn Reson Imaging,2021,2020/12/16,,,10.1016/j.mri.2020.12.004,0,,,,,,,,,review,
34285528,Altered Functional Connectivity Strength of Primary Visual Cortex in Subjects with Diabetic Retinopathy,"Qi CX, Huang X, Tong Y, Shen Y.",Diabetes Metab Syndr Obes. 2021 Jul 13;14:3209-3219. doi: 10.2147/DMSO.S311009. eCollection 2021.,Qi CX,Diabetes Metab Syndr Obes,2021,2021/07/21,PMC8286104,,10.2147/DMSO.S311009,0,,,,,,,,,Seed-based,
34566841,"Altered Gray Matter Volume, Functional Connectivity, and Degree Centrality in Early-Onset Type 2 Diabetes Mellitus","Feng Y, Li Y, Tan X, Liang Y, Ma X, Chen Y, Lv W, Wu J, Kang S, Li M, Qiu S.",Front Neurol. 2021 Sep 9;12:697349. doi: 10.3389/fneur.2021.697349. eCollection 2021.,Feng Y,Front Neurol,2021,2021/09/27,PMC8459017,,10.3389/fneur.2021.697349,1,20,20,,,,0,0,,,
33321196,Increased Salience Network Connectivity Following Manual Therapy is Associated with Reduced Pain in Chronic Low Back Pain Patients,"Isenburg K, Mawla I, Loggia ML, Ellingsen DM, Protsenko E, Kowalski MH, Swensen D, O'Dwyer-Swensen D, Edwards RR, Napadow V, Kettner N.",J Pain. 2021 May;22(5):545-555. doi: 10.1016/j.jpain.2020.11.007. Epub 2020 Dec 13.,Isenburg K,J Pain,2021,2020/12/15,,,10.1016/j.jpain.2020.11.007,0,,,,,,,,,Seed-based,
33359345,Co-activation patterns across multiple tasks reveal robust anti-correlated functional networks,"Li M, Dahmani L, Wang D, Ren J, Stocklein S, Lin Y, Luan G, Zhang Z, Lu G, Galiè F, Han Y, Pascual-Leone A, Wang M, Fox MD, Liu H.",Neuroimage. 2021 Feb 15;227:117680. doi: 10.1016/j.neuroimage.2020.117680. Epub 2020 Dec 29.,Li M,Neuroimage,2021,2020/12/28,PMC8034806,NIHMS1687476,10.1016/j.neuroimage.2020.117680,0,,,,,,,,,within-patient,
35082661,Age-Related Decrease in Default-Mode Network Functional Connectivity Is Accelerated in Patients With Major Depressive Disorder,"Tang S, Wu Z, Cao H, Chen X, Wu G, Tan W, Liu D, Yang J, Long Y, Liu Z.",Front Aging Neurosci. 2022 Jan 10;13:809853. doi: 10.3389/fnagi.2021.809853. eCollection 2021.,Tang S,Front Aging Neurosci,2022,2022/01/27,PMC8785895,,10.3389/fnagi.2021.809853,0,,,,,,,,,within-patient,
34776850,Altered Spontaneous Brain Activity Patterns and Functional Connectivity in Adults With Intermittent Exotropia: A Resting-State fMRI Study,"He X, Hong J, Wang Q, Guo Y, Li T, Qu X, Liu J, Li W, Zhang L, Fu J, Liu Z.",Front Neurosci. 2021 Oct 29;15:746882. doi: 10.3389/fnins.2021.746882. eCollection 2021.,He X,Front Neurosci,2021,2021/11/15,PMC8586526,,10.3389/fnins.2021.746882,1,26,22,,,,0,0,,,
33662708,Anhedonia correlates with functional connectivity of the nucleus accumbens subregions in patients with major depressive disorder,"Liu R, Wang Y, Chen X, Zhang Z, Xiao L, Zhou Y.",Neuroimage Clin. 2021;30:102599. doi: 10.1016/j.nicl.2021.102599. Epub 2021 Feb 23.,Liu R,Neuroimage Clin,2021,2021/03/04,PMC7930634,,10.1016/j.nicl.2021.102599,0,,,,,,,,,Seed-based,
33771533,An Examination of the Association Between Subjective Distress and Functional Connectivity During Discarding Decisions in Hoarding Disorder,"Levy HC, Poppe A, Hiser J, Wootton BM, Hallion LS, Tolin DF, Stevens MC.",Biol Psychiatry Cogn Neurosci Neuroimaging. 2021 Oct;6(10):1013-1022. doi: 10.1016/j.bpsc.2020.12.014. Epub 2021 Jan 12.,Levy HC,Biol Psychiatry Cogn Neurosci Neuroimaging,2021,2021/03/27,PMC8273210,NIHMS1662368,10.1016/j.bpsc.2020.12.014,1,72,44,,,,1,1,limitation,,
34869446,Brief Postnatal Visual Deprivation Triggers Long-Lasting Interactive Structural and Functional Reorganization of the Human Cortex,"Feng Y, Collignon O, Maurer D, Yao K, Gao X.",Front Med (Lausanne). 2021 Nov 17;8:752021. doi: 10.3389/fmed.2021.752021. eCollection 2021.,Feng Y,Front Med (Lausanne),2021,2021/12/06,PMC8635780,,10.3389/fmed.2021.752021,0,,,,,,,,,Seed-based,
34795045,Functional Connectivity as a Potential Mechanism for Language Plasticity,"Ailion AS, You X, Mbwana JS, Fanto EJ, Krishnamurthy M, Vaidya CJ, Sepeta LN, Gaillard WD, Berl MM.",Neurology. 2022 Jan 18;98(3):e249-e259. doi: 10.1212/WNL.0000000000013071. Epub 2021 Nov 18.,Ailion AS,Neurology,2022,2021/11/19,PMC8792810,,10.1212/WNL.0000000000013071,0,,,,,,,,,Seed-based,
33853721,"Repetitive deep TMS for the reduction of body weight: Bimodal effect on the functional brain connectivity in ""diabesity""","Devoto F, Ferrulli A, Zapparoli L, Massarini S, Banfi G, Paulesu E, Luzi L.",Nutr Metab Cardiovasc Dis. 2021 Jun 7;31(6):1860-1870. doi: 10.1016/j.numecd.2021.02.015. Epub 2021 Feb 25.,Devoto F,Nutr Metab Cardiovasc Dis,2021,2021/04/15,,,10.1016/j.numecd.2021.02.015,1,9,8,,,,0,0,,,
33784022,Characterizing resting-state networks in Parkinson's disease: A multi-aspect functional connectivity study,"Ghasemi M, Foroutannia A, Babajani-Feremi A.",Brain Behav. 2021 May;11(5):e02101. doi: 10.1002/brb3.2101. Epub 2021 Mar 30.,Ghasemi M,Brain Behav,2021,2021/03/30,PMC8119826,,10.1002/brb3.2101,1,23,18,,,,0,0,,,
32902798,Abnormal degree centrality in end-stage renal disease (ESRD) patients with cognitive impairment: a resting-state functional MRI study,"Chen P, Hu R, Gao L, Wu B, Peng M, Jiang Q, Wu X, Xu H.",Brain Imaging Behav. 2021 Jun;15(3):1170-1180. doi: 10.1007/s11682-020-00317-3.,Chen P,Brain Imaging Behav,2021,2020/09/09,,,10.1007/s11682-020-00317-3,1,23,23,22,,,0,0,,,
33709259,The Association Between Insular Subdivisions Functional Connectivity and Suicide Attempt in Adolescents and Young Adults with Major Depressive Disorder,"Hu L, Xiao M, Cao J, Tan Z, Wang M, Kuang L.",Brain Topogr. 2021 May;34(3):297-305. doi: 10.1007/s10548-021-00830-8. Epub 2021 Mar 11.,Hu L,Brain Topogr,2021,2021/03/12,,,10.1007/s10548-021-00830-8,0,,,,,,,,,Seed-based,
33398087,Bioenergetics and abnormal functional connectivity in psychotic disorders,"Song X, Chen X, Yuksel C, Yuan J, Pizzagalli DA, Forester B, Öngür D, Du F.",Mol Psychiatry. 2021 Jun;26(6):2483-2492. doi: 10.1038/s41380-020-00993-z. Epub 2021 Jan 4.,Song X,Mol Psychiatry,2021,2021/01/05,PMC8254819,NIHMS1653423,10.1038/s41380-020-00993-z,0,,,,,,,,,Seed-based,
34326785,Abnormal Degree Centrality in White Matter Hyperintensities: A Resting-State Functional Magnetic Resonance Imaging Study,"Du B, Cao S, Liu Y, Wei Q, Zhang J, Chen C, Wang X, Mo Y, Nie J, Qiu B, Hu P, Wang K.",Front Psychiatry. 2021 Jul 13;12:684553. doi: 10.3389/fpsyt.2021.684553. eCollection 2021.,Du B,Front Psychiatry,2021,2021/07/30,PMC8315277,,10.3389/fpsyt.2021.684553,1,104,37,,,,1,0,limitation,,
34335210,Brain Functional Changes in Stroke Following Rehabilitation Using Brain-Computer Interface-Assisted Motor Imagery With and Without tDCS: A Pilot Study,"Hu M, Cheng HJ, Ji F, Chong JSX, Lu Z, Huang W, Ang KK, Phua KS, Chuang KH, Jiang X, Chew E, Guan C, Zhou JH.",Front Hum Neurosci. 2021 Jul 16;15:692304. doi: 10.3389/fnhum.2021.692304. eCollection 2021.,Hu M,Front Hum Neurosci,2021,2021/08/02,PMC8322606,,10.3389/fnhum.2021.692304,0,,,,,,,,,Seed-based,
32043232,The neural basis of executive functioning deficits in adolescents with epilepsy: a resting-state fMRI connectivity study of working memory,"Gutierrez-Colina AM, Vannest J, Maloney T, Wade SL, Combs A, Horowitz-Kraus T, Modi AC.",Brain Imaging Behav. 2021 Feb;15(1):166-176. doi: 10.1007/s11682-019-00243-z.,Gutierrez-Colina AM,Brain Imaging Behav,2021,2020/02/12,,,10.1007/s11682-019-00243-z,0,,,,,,,,,Seed-based,
33969930,Spatio-temporal graph convolutional network for diagnosis and treatment response prediction of major depressive disorder from functional connectivity,"Kong Y, Gao S, Yue Y, Hou Z, Shu H, Xie C, Zhang Z, Yuan Y.",Hum Brain Mapp. 2021 Aug 15;42(12):3922-3933. doi: 10.1002/hbm.25529. Epub 2021 May 10.,Kong Y,Hum Brain Mapp,2021,2021/05/10,PMC8288094,,10.1002/hbm.25529,0,,,,,,,,,method,
34272398,Abnormal interhemispheric resting state functional connectivity in Parkinson's disease patients with impulse control disorders,"Gan C, Wang L, Ji M, Ma K, Sun H, Zhang K, Yuan Y.",NPJ Parkinsons Dis. 2021 Jul 16;7(1):60. doi: 10.1038/s41531-021-00205-7.,Gan C,NPJ Parkinsons Dis,2021,2021/07/17,PMC8285494,,10.1038/s41531-021-00205-7,1,37,33,21,,,0,0,,,
31696938,Immediate brain plasticity after one hour of brain-computer interface (BCI),"Nierhaus T, Vidaurre C, Sannelli C, Mueller KR, Villringer A.",J Physiol. 2021 May;599(9):2435-2451. doi: 10.1113/JP278118. Epub 2019 Nov 6.,Nierhaus T,J Physiol,2021,2019/11/08,,,10.1113/JP278118,0,,,,,,,,,within-patient,
34379142,Disrupted resting-state interhemispheric functional connectivity in systemic lupus erythematosus patients with and without neuropsychiatric lupus,"Wang YL, Jiang ML, Huang LX, Meng X, Li S, Pang XQ, Zeng ZS.",Neuroradiology. 2022 Jan;64(1):129-140. doi: 10.1007/s00234-021-02750-7. Epub 2021 Aug 11.,Wang YL,Neuroradiology,2022,2021/08/11,,,10.1007/s00234-021-02750-7,1,35,35,27,,,0,0,,,
34800664,Resting-state brain activity can predict target-independent aptitude in fMRI-neurofeedback training,"Nakano T, Takamura M, Nishimura H, Machizawa MG, Ichikawa N, Yoshino A, Okada G, Okamoto Y, Yamawaki S, Yamada M, Suhara T, Yoshimoto J.",Neuroimage. 2021 Dec 15;245:118733. doi: 10.1016/j.neuroimage.2021.118733. Epub 2021 Nov 17.,Nakano T,Neuroimage,2021,2021/11/20,,,10.1016/j.neuroimage.2021.118733,0,,,,,,,,,predictive,
34602967,Multi-Order Brain Functional Connectivity Network-Based Machine Learning Method for Recognition of Delayed Neurocognitive Recovery in Older Adults Undergoing Non-cardiac Surgery,"Wu G, Jiang Z, Cai Y, Zhang X, Lv Y, Li S, Lin G, Bao Z, Liu S, Gu W.",Front Neurosci. 2021 Sep 16;15:707944. doi: 10.3389/fnins.2021.707944. eCollection 2021.,Wu G,Front Neurosci,2021,2021/10/04,PMC8482874,,10.3389/fnins.2021.707944,1,58,16,,,,0,0,,,
33307896,Regulated aberrant amygdala functional connectivity in premenstrual syndrome via electro-acupuncture stimulation at sanyinjiao acupoint（SP6）,"Pang Y, Liao H, Duan G, Feng Z, Liu H, Zou Z, Tao J, Li J, He H, Gao C, Liu P, Deng D.",Gynecol Endocrinol. 2021 Apr;37(4):315-319. doi: 10.1080/09513590.2020.1855633. Epub 2020 Dec 12.,Pang Y,Gynecol Endocrinol,2021,2020/12/14,,,10.1080/09513590.2020.1855633,0,,,,,,,,,Seed-based,
34100349,Compressed sensorimotor-to-transmodal hierarchical organization in schizophrenia,"Dong D, Yao D, Wang Y, Hong SJ, Genon S, Xin F, Jung K, He H, Chang X, Duan M, Bernhardt BC, Margulies DS, Sepulcre J, Eickhoff SB, Luo C.",Psychol Med. 2021 Jun 8:1-14. doi: 10.1017/S0033291721002129. Online ahead of print.,Dong D,Psychol Med,2021,2021/06/08,,,10.1017/S0033291721002129,1,122,96,,,,0,0,,,
34942915,Resting-State Functional Magnetic Resonance Imaging for Surgical Neuro-Oncology Planning: Towards a Standardization in Clinical Settings,"Sparacia G, Parla G, Mamone G, Caruso M, Torregrossa F, Grasso G.",Brain Sci. 2021 Dec 7;11(12):1613. doi: 10.3390/brainsci11121613.,Sparacia G,Brain Sci,2021,2021/12/24,PMC8699779,,10.3390/brainsci11121613,0,,,,,,,,,review,
34071007,Neurosensory Rehabilitation and Olfactory Network Recovery in Covid-19-related Olfactory Dysfunction,"Chung TW, Zhang H, Wong FK, Sridhar S, Chan KH, Cheng VC, Yuen KY, Hung IF, Mak HK.",Brain Sci. 2021 May 23;11(6):686. doi: 10.3390/brainsci11060686.,Chung TW,Brain Sci,2021,2021/06/02,PMC8224593,,10.3390/brainsci11060686,0,,,,,,,,,Seed-based,
34160595,Functional Connectivity in Antipsychotic-Treated and Antipsychotic-Naive Patients With First-Episode Psychosis and Low Risk of Self-harm or Aggression: A Secondary Analysis of a Randomized Clinical Trial,"Chopra S, Francey SM, O'Donoghue B, Sabaroedin K, Arnatkeviciute A, Cropley V, Nelson B, Graham J, Baldwin L, Tahtalian S, Yuen HP, Allott K, Alvarez-Jimenez M, Harrigan S, Pantelis C, Wood SJ, McGorry P, Fornito A.",JAMA Psychiatry. 2021 Sep 1;78(9):994-1004. doi: 10.1001/jamapsychiatry.2021.1422.,Chopra S,JAMA Psychiatry,2021,2021/06/23,PMC8223142,,10.1001/jamapsychiatry.2021.1422,1,31,28,27,,,0,0,,,
33676262,Magnetic seizure therapy is associated with functional and structural brain changes in MDD: Therapeutic versus side effect correlates,"Ge R, Gregory E, Wang J, Ainsworth N, Jian W, Yang C, Wang G, Vila-Rodriguez F.",J Affect Disord. 2021 May 1;286:40-48. doi: 10.1016/j.jad.2021.02.051. Epub 2021 Feb 26.,Ge R,J Affect Disord,2021,2021/03/06,,,10.1016/j.jad.2021.02.051,1,15,10,,,,1,0,limitation,,
35250435,Decreased Functional Connectivities of Low-Degree Level Rich Club Organization and Caudate in Post-stroke Cognitive Impairment Based on Resting-State fMRI and Radiomics Features,"Miao G, Rao B, Wang S, Fang P, Chen Z, Chen L, Zhang X, Zheng J, Xu H, Liao W.",Front Neurosci. 2022 Feb 16;15:796530. doi: 10.3389/fnins.2021.796530. eCollection 2021.,Miao G,Front Neurosci,2022,2022/03/07,PMC8890030,,10.3389/fnins.2021.796530,1,21,21,16,,,0,0,,,
33841119,Global Signal Topography of the Human Brain: A Novel Framework of Functional Connectivity for Psychological and Pathological Investigations,"Ao Y, Ouyang Y, Yang C, Wang Y.",Front Hum Neurosci. 2021 Mar 25;15:644892. doi: 10.3389/fnhum.2021.644892. eCollection 2021.,Ao Y,Front Hum Neurosci,2021,2021/04/12,PMC8026854,,10.3389/fnhum.2021.644892,0,,,,,,,,,review,
33151031,Emotion processing and regulation in major depressive disorder: A 7T resting-state fMRI study,"Ebneabbasi A, Mahdipour M, Nejati V, Li M, Liebe T, Colic L, Leutritz AL, Vogel M, Zarei M, Walter M, Tahmasian M.",Hum Brain Mapp. 2021 Feb 15;42(3):797-810. doi: 10.1002/hbm.25263. Epub 2020 Nov 5.,Ebneabbasi A,Hum Brain Mapp,2021,2020/11/05,PMC7814754,,10.1002/hbm.25263,1,32,20,,,,0,0,,,
33422540,"Salience, emotion, and attention: The neural networks underlying tinnitus distress revealed using music and rest","Shahsavarani S, Schmidt SA, Khan RA, Tai Y, Husain FT.",Brain Res. 2021 Mar 15;1755:147277. doi: 10.1016/j.brainres.2021.147277. Epub 2021 Jan 7.,Shahsavarani S,Brain Res,2021,2021/01/10,,,10.1016/j.brainres.2021.147277,0,,,,,,,,,Seed-based,
33549611,Increased grey matter volume and associated resting-state functional connectivity in chronic spontaneous urticaria: A structural and functional MRI study,"Wang Y, Gao D, Cui B, Yu B, Fang J, Wang Z, Tang R, Cao Z, Song W, Song P, Li S.",J Neuroradiol. 2021 Jun;48(4):236-242. doi: 10.1016/j.neurad.2021.01.011. Epub 2021 Feb 4.,Wang Y,J Neuroradiol,2021,2021/02/07,,,10.1016/j.neurad.2021.01.011,0,,,,,,,,,Seed-based,
34717581,The protective impact of education on brain structure and function in Alzheimer's disease,"Zhu W, Li X, Li X, Wang H, Li M, Gao Z, Wu X, Tian Y, Zhou S, Wang K, Yu Y.",BMC Neurol. 2021 Oct 30;21(1):423. doi: 10.1186/s12883-021-02445-9.,Zhu W,BMC Neurol,2021,2021/10/31,PMC8557004,,10.1186/s12883-021-02445-9,0,,,,,,,,,Seed-based,
34060693,Functional Reorganizations Outside the Sensorimotor Regions Following Complete Thoracolumbar Spinal Cord Injury,"Zheng W, Wang L, Chen Q, Li X, Chen X, Qin W, Li K, Lu J, Chen N.",J Magn Reson Imaging. 2021 Nov;54(5):1551-1559. doi: 10.1002/jmri.27764. Epub 2021 Jun 1.,Zheng W,J Magn Reson Imaging,2021,2021/06/01,,,10.1002/jmri.27764,0,,,,,,,,,Seed-based,
34483869,Cortical Areas Associated With Multisensory Integration Showing Altered Morphology and Functional Connectivity in Relation to Reduced Life Quality in Vestibular Migraine,"Zhe X, Chen L, Zhang D, Tang M, Gao J, Ai K, Liu W, Lei X, Zhang X.",Front Hum Neurosci. 2021 Aug 16;15:717130. doi: 10.3389/fnhum.2021.717130. eCollection 2021.,Zhe X,Front Hum Neurosci,2021,2021/09/06,PMC8415788,,10.3389/fnhum.2021.717130,0,,,,,,,,,Seed-based,
33841087,Functional and Structural Connectivity Between the Left Dorsolateral Prefrontal Cortex and Insula Could Predict the Antidepressant Effects of Repetitive Transcranial Magnetic Stimulation,"Fu Y, Long Z, Luo Q, Xu Z, Xiang Y, Du W, Cao Y, Cheng X, Du L.",Front Neurosci. 2021 Mar 26;15:645936. doi: 10.3389/fnins.2021.645936. eCollection 2021.,Fu Y,Front Neurosci,2021,2021/04/12,PMC8032871,,10.3389/fnins.2021.645936,0,,,,,,,,,within-patient,
33528739,"Functional connectivity of the default mode, dorsal attention and fronto-parietal executive control networks in glial tumor patients","Tordjman M, Madelin G, Gupta PK, Cordova C, Kurz SC, Orringer D, Golfinos J, Kondziolka D, Ge Y, Wang RL, Lazar M, Jain R.",J Neurooncol. 2021 Apr;152(2):347-355. doi: 10.1007/s11060-021-03706-w. Epub 2021 Feb 2.,Tordjman M,J Neurooncol,2021,2021/02/02,PMC8204932,NIHMS1707478,10.1007/s11060-021-03706-w,0,,,,,,,,,Seed-based,
34659397,Longitudinal Changes of Sensorimotor Resting-State Functional Connectivity Differentiate between Patients with Thalamic Infarction and Pontine Infarction,"Wang P, Zang Z, Zhang M, Cao Y, Zhao Z, Shan Y, Ma Q, Lu J.",Neural Plast. 2021 Oct 8;2021:7031178. doi: 10.1155/2021/7031178. eCollection 2021.,Wang P,Neural Plast,2021,2021/10/18,PMC8519702,,10.1155/2021/7031178,0,,,,,,,,,Seed-based,
33350546,Brain connectivity abnormalities and treatment-induced restorations in patients with cervical dystonia,"Feng L, Yin D, Wang X, Xu Y, Xiang Y, Teng F, Pan Y, Zhang X, Su J, Wang Z, Jin L.",Eur J Neurol. 2021 May;28(5):1537-1547. doi: 10.1111/ene.14695. Epub 2021 Jan 9.,Feng L,Eur J Neurol,2021,2020/12/22,,,10.1111/ene.14695,0,,,,,,,,,Seed-based,
33210245,Functional Alterations in Cerebellar Functional Connectivity in Anxiety Disorders,"Lee YJ, Guell X, Hubbard NA, Siless V, Frosch IR, Goncalves M, Lo N, Nair A, Ghosh SS, Hofmann SG, Auerbach RP, Pizzagalli DA, Yendiki A, Gabrieli JDE, Whitfield-Gabrieli S, Anteraper SA.",Cerebellum. 2021 Jun;20(3):392-401. doi: 10.1007/s12311-020-01213-8. Epub 2020 Nov 18.,Lee YJ,Cerebellum,2021,2020/11/19,PMC8213597,,10.1007/s12311-020-01213-8,0,,,,,,,,,Seed-based,
35250533,Global Functional Connectivity Analysis Indicating Dysconnectivity of the Hate Circuit in Major Depressive Disorder,"Pan P, Wang L, Wu C, Jin K, Cao S, Qiu Y, Teng Z, Li S, Shao T, Huang J, Wu H, Xiang H, Chen J, Liu F, Tang H, Guo W.",Front Aging Neurosci. 2022 Feb 17;13:803080. doi: 10.3389/fnagi.2021.803080. eCollection 2021.,Pan P,Front Aging Neurosci,2022,2022/03/07,PMC8891607,,10.3389/fnagi.2021.803080,1,26,23,,,,0,0,,,
33746887,Increased Within-Network Functional Connectivity May Predict NEDA Status in Fingolimod-Treated MS Patients,"Piervincenzi C, Petsas N, De Giglio L, Carmellini M, Giannì C, Tommasin S, Pozzilli C, Pantano P.",Front Neurol. 2021 Mar 5;12:632917. doi: 10.3389/fneur.2021.632917. eCollection 2021.,Piervincenzi C,Front Neurol,2021,2021/03/22,PMC7973271,,10.3389/fneur.2021.632917,1,16,14,,,,0,0,,,
34615497,Altered functional connectivity in adolescent anorexia nervosa is related to age and cortical thickness,"Myrvang AD, Vangberg TR, Linnman C, Stedal K, Rø Ø, Endestad T, Rosenvinge JH, Aslaksen PM.",BMC Psychiatry. 2021 Oct 6;21(1):490. doi: 10.1186/s12888-021-03497-4.,Myrvang AD,BMC Psychiatry,2021,2021/10/07,PMC8496064,,10.1186/s12888-021-03497-4,,,,,,,,,,,
34954084,Electroconvulsive therapy modulates critical brain dynamics in major depressive disorder patients,"Xin Y, Bai T, Zhang T, Chen Y, Wang K, Yu S, Liu N, Tian Y.",Brain Stimul. 2022 Jan-Feb;15(1):214-225. doi: 10.1016/j.brs.2021.12.008. Epub 2021 Dec 22.,Xin Y,Brain Stimul,2022,2021/12/26,,,10.1016/j.brs.2021.12.008,,,,,,,,,,,
34035803,Potential Alterations of Functional Connectivity Analysis in the Patients with Chronic Prostatitis/Chronic Pelvic Pain Syndrome,"Ge S, Hu Q, Guo Y, Xu K, Xia G, Sun C.",Neural Plast. 2021 May 7;2021:6690414. doi: 10.1155/2021/6690414. eCollection 2021.,Ge S,Neural Plast,2021,2021/05/26,PMC8121565,,10.1155/2021/6690414,,,,,,,,,,,
