random order,PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Rater,Include,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Mentions power,Power analysis,Power discussion,REMARKS,67
0,30630835,Resting-State Functional Connectivity of the Middle Frontal Gyrus Can Predict Language Lateralization in Patients with Brain Tumors,"Gohel S, Laino ME, Rajeev-Kumar G, Jenabi M, Peck K, Hatzoglou V, Tabar V, Holodny AI, Vachha B.",AJNR Am J Neuroradiol. 2019 Feb;40(2):319-325. doi: 10.3174/ajnr.A5932. Epub 2019 Jan 10.,Gohel S,AJNR Am J Neuroradiol,2019,2019/01/12,PMC6375738,NIHMS1515826,10.3174/ajnr.A5932,B,0,,,,,,,,,not case/contro;,
359,31501482,Resting-state brain functional connectivity in patients with chronic pain who responded to subanesthetic-dose ketamine,"Motoyama Y, Oshiro Y, Takao Y, Sato H, Obata N, Izuta S, Mizobuchi S, Kan S.",Sci Rep. 2019 Sep 9;9(1):12912. doi: 10.1038/s41598-019-49360-1.,Motoyama Y,Sci Rep,2019,2019/09/11,PMC6733873,,10.1038/s41598-019-49360-1,,,,,,,,,,,,
360,31537890,"Elucidating the putative link between prefrontal neurotransmission, functional connectivity, and affective symptoms in irritable bowel syndrome","Icenhour A, Tapper S, Bednarska O, Witt ST, Tisell A, Lundberg P, Elsenbruch S, Walter S.",Sci Rep. 2019 Sep 19;9(1):13590. doi: 10.1038/s41598-019-50024-3.,Icenhour A,Sci Rep,2019,2019/09/21,PMC6753205,,10.1038/s41598-019-50024-3,,,,,,,,,,,,
361,30503214,"Multi-echo fMRI, resting-state connectivity, and high psychometric schizotypy","Waltmann M, O'Daly O, Egerton A, McMullen K, Kumari V, Barker GJ, Williams SCR, Modinos G.",Neuroimage Clin. 2019;21:101603. doi: 10.1016/j.nicl.2018.11.013. Epub 2018 Nov 20.,Waltmann M,Neuroimage Clin,2019,2018/12/04,PMC6413302,,10.1016/j.nicl.2018.11.013,,,,,,,,,,,,
362,29774500,Thalamocortical dysconnectivity in premenstrual syndrome,"Liu P, Wei Y, Liao H, Fan Y, Li R, Feng N, Duan G, Deng D, Qin W.",Brain Imaging Behav. 2019 Jun;13(3):717-724. doi: 10.1007/s11682-018-9894-0.,Liu P,Brain Imaging Behav,2019,2018/05/19,,,10.1007/s11682-018-9894-0,,,,,,,,,,,,
363,30642760,Brain connectivity tracks effects of chemotherapy separately from behavioral measures,"Kardan O, Reuter-Lorenz PA, Peltier S, Churchill NW, Misic B, Askren MK, Jung MS, Cimprich B, Berman MG.",Neuroimage Clin. 2019;21:101654. doi: 10.1016/j.nicl.2019.101654. Epub 2019 Jan 6.,Kardan O,Neuroimage Clin,2019,2019/01/16,PMC6412071,,10.1016/j.nicl.2019.101654,,,,,,,,,,,,
364,31026534,Levodopa imparts a normalizing effect on default-mode network connectivity in non-demented Parkinson's disease,"Zhong J, Guan X, Zhong X, Cao F, Gu Q, Guo T, Zhou C, Zeng Q, Wang J, Gao T, Zhang M.",Neurosci Lett. 2019 Jul 13;705:159-166. doi: 10.1016/j.neulet.2019.04.042. Epub 2019 Apr 23.,Zhong J,Neurosci Lett,2019,2019/04/27,,,10.1016/j.neulet.2019.04.042,,,,,,,,,,,,
365,31824254,"Association Between Social Cognition Changes and Resting State Functional Connectivity in Frontotemporal Dementia, Alzheimer's Disease, Parkinson's Disease, and Healthy Controls","Multani N, Taghdiri F, Anor CJ, Varriano B, Misquitta K, Tang-Wai DF, Keren R, Fox S, Lang AE, Vijverman AC, Marras C, Tartaglia MC.",Front Neurosci. 2019 Nov 22;13:1259. doi: 10.3389/fnins.2019.01259. eCollection 2019.,Multani N,Front Neurosci,2019,2019/12/12,PMC6883726,,10.3389/fnins.2019.01259,,,,,,,,,,,,
366,30169596,Domain-Specific Diaschisis: Lesions to Parietal Action Areas Modulate Neural Responses to Tools in the Ventral Stream,"Garcea FE, Almeida J, Sims MH, Nunno A, Meyers SP, Li YM, Walter K, Pilcher WH, Mahon BZ.",Cereb Cortex. 2019 Jul 5;29(7):3168-3181. doi: 10.1093/cercor/bhy183.,Garcea FE,Cereb Cortex,2019,2018/09/01,PMC6933536,,10.1093/cercor/bhy183,,,,,,,,,,,,
367,31101946,Dysregulation of resting-state functional connectivity in patients with Cushing's disease,"Wang X, Zhou T, Wang P, Zhang L, Feng S, Meng X, Yu X, Zhang Y.",Neuroradiology. 2019 Aug;61(8):911-920. doi: 10.1007/s00234-019-02223-y. Epub 2019 May 17.,Wang X,Neuroradiology,2019,2019/05/19,,,10.1007/s00234-019-02223-y,,,,,,,,,,,,
368,31308676,Resting-state functional magnetic resonance imaging (fMRI) and functional connectivity density mapping in patients with corneal ulcer,"Zhu F, Tang L, Zhu P, Lin Q, Yuan Q, Shi W, Li B, Ye L, Min Y, Su T, Shao Y.",Neuropsychiatr Dis Treat. 2019 Jul 5;15:1833-1844. doi: 10.2147/NDT.S210658. eCollection 2019.,Zhu F,Neuropsychiatr Dis Treat,2019,2019/07/17,PMC6617566,,10.2147/NDT.S210658,,,,,,,,,,,,
369,31607851,Disrupted Intraregional Brain Activity and Functional Connectivity in Unilateral Acute Tinnitus Patients With Hearing Loss,"Zhou GP, Shi XY, Wei HL, Qu LJ, Yu YS, Zhou QQ, Yin X, Zhang H, Tao YJ.",Front Neurosci. 2019 Sep 19;13:1010. doi: 10.3389/fnins.2019.01010. eCollection 2019.,Zhou GP,Front Neurosci,2019,2019/10/15,PMC6761222,,10.3389/fnins.2019.01010,,,,,,,,,,,,
370,31213995,Resting-State Brain Network Dysfunctions Associated With Visuomotor Impairments in Autism Spectrum Disorder,"Wang Z, Wang Y, Sweeney JA, Gong Q, Lui S, Mosconi MW.",Front Integr Neurosci. 2019 May 31;13:17. doi: 10.3389/fnint.2019.00017. eCollection 2019.,Wang Z,Front Integr Neurosci,2019,2019/06/20,PMC6554427,,10.3389/fnint.2019.00017,,,,,,,,,,,,
371,31472246,Different exercise modalities relieve pain syndrome in patients with knee osteoarthritis and modulate the dorsolateral prefrontal cortex: A multiple mode MRI study,"Liu J, Chen L, Tu Y, Chen X, Hu K, Tu Y, Lin M, Xie G, Chen S, Huang J, Liu W, Wu J, Xiao T, Wilson G, Lang C, Park J, Tao J, Kong J.",Brain Behav Immun. 2019 Nov;82:253-263. doi: 10.1016/j.bbi.2019.08.193. Epub 2019 Aug 28.,Liu J,Brain Behav Immun,2019,2019/09/01,,,10.1016/j.bbi.2019.08.193,,,,,,,,,,,,
372,31588190,Increased resting-state functional connectivity in suprasellar tumor patients with postoperative visual improvement,"Ying J, Li C, Yuan T, Jin L, Wang R, Zuo Z, Zhang Y.",Int J Med Sci. 2019 Aug 14;16(9):1245-1253. doi: 10.7150/ijms.35660. eCollection 2019.,Ying J,Int J Med Sci,2019,2019/10/08,PMC6775267,,10.7150/ijms.35660,,,,,,,,,,,,
373,31034698,Resting State Functional Connectivity of the Supplementary Motor Area to Motor and Language Networks in Patients with Brain Tumors,"Bathla G, Gene MN, Peck KK, Jenabi M, Tabar V, Holodny AI.",J Neuroimaging. 2019 Jul;29(4):521-526. doi: 10.1111/jon.12624. Epub 2019 Apr 29.,Bathla G,J Neuroimaging,2019,2019/04/30,PMC6609456,NIHMS1024298,10.1111/jon.12624,,,,,,,,,,,,
374,30375900,Altered Functional Connectivity of the Primary Visual Cortex in Adult Comitant Strabismus: A Resting-State Functional MRI Study,"Yan X, Wang Y, Xu L, Liu Y, Song S, Ding K, Zhou Y, Jiang T, Lin X.",Curr Eye Res. 2019 Mar;44(3):316-323. doi: 10.1080/02713683.2018.1540642. Epub 2018 Dec 3.,Yan X,Curr Eye Res,2019,2018/10/31,,,10.1080/02713683.2018.1540642,,,,,,,,,,,,
375,31452057,Analysis of brain functional connectivity network in MS patients constructed by modular structure of sparse weights from cognitive task-related fMRI,"Miri Ashtiani SN, Behnam H, Daliri MR, Hossein-Zadeh GA, Mehrpour M.",Australas Phys Eng Sci Med. 2019 Dec;42(4):921-938. doi: 10.1007/s13246-019-00790-1. Epub 2019 Aug 26.,Miri Ashtiani SN,Australas Phys Eng Sci Med,2019,2019/08/28,,,10.1007/s13246-019-00790-1,,,,,,,,,,,,
376,28865994,Resting-state functional connectivity: An emerging method for the study of language networks in post-stroke aphasia,"Klingbeil J, Wawrzyniak M, Stockert A, Saur D.",Brain Cogn. 2019 Apr;131:22-33. doi: 10.1016/j.bandc.2017.08.005. Epub 2017 Aug 31.,Klingbeil J,Brain Cogn,2019,2017/09/04,,,10.1016/j.bandc.2017.08.005,,,,,,,,,,,,
377,31404248,Structural and Functional Connectivity Between the Amygdala and Orbital Frontal Cortex in Burning Mouth Syndrome: An fMRI Study,"Tan Y, Wu X, Chen J, Kong L, Qian Z.",Front Psychol. 2019 Jul 25;10:1700. doi: 10.3389/fpsyg.2019.01700. eCollection 2019.,Tan Y,Front Psychol,2019,2019/08/13,PMC6669911,,10.3389/fpsyg.2019.01700,,,,,,,,,,,,
378,30838308,Resting-state Functional MRI in Parkinsonian Syndromes,"Filippi M, Sarasso E, Agosta F.",Mov Disord Clin Pract. 2019 Feb 8;6(2):104-117. doi: 10.1002/mdc3.12730. eCollection 2019 Feb.,Filippi M,Mov Disord Clin Pract,2019,2019/03/07,PMC6384182,,10.1002/mdc3.12730,,,,,,,,,,,,
379,30760314,The cerebral mechanism of acupuncture for treating knee osteoarthritis: study protocol for a randomized controlled trial,"Guo J, Chen Y, Li Z, Cheng S, Tang C, Dong X, He W, Huang Y, Yin B, Sheng Y, Zhou J, Li A, Zeng F, Lan L, Liang F.",Trials. 2019 Feb 13;20(1):126. doi: 10.1186/s13063-019-3233-7.,Guo J,Trials,2019,2019/02/15,PMC6375127,,10.1186/s13063-019-3233-7,,,,,,,,,,,,
380,31232955,The effects of repetitive transcranial magnetic stimulation on the whole-brain functional network of postherpetic neuralgia patients,"Pei Q, Zhuo Z, Jing B, Meng Q, Ma X, Mo X, Liu H, Liang W, Ni J, Li H.",Medicine (Baltimore). 2019 Jun;98(25):e16105. doi: 10.1097/MD.0000000000016105.,Pei Q,Medicine (Baltimore),2019,2019/06/25,PMC6636965,,10.1097/MD.0000000000016105,,,,,,,,,,,,
381,30354192,The right thalamic glutamate level correlates with functional connectivity with right dorsal anterior cingulate cortex/middle occipital gyrus in unmedicated obsessive-compulsive disorder: A combined fMRI and (1)H-MRS study,"Chen Y, Meng Z, Zhang Z, Zhu Y, Gao R, Cao X, Tan L, Wang Z, Zhang H, Li Y, Fan Q.",Aust N Z J Psychiatry. 2019 Mar;53(3):207-218. doi: 10.1177/0004867418806370. Epub 2018 Oct 24.,Chen Y,Aust N Z J Psychiatry,2019,2018/10/26,,,10.1177/0004867418806370,,,,,,,,,,,,
382,31128251,The rs-fMRI study of effects of fornix and hippocampus-related brain function after the transcallosal interforniceal approach,"Zhu J, Zhao YP, Zhang YQ.",Brain Res Bull. 2019 Aug;150:207-215. doi: 10.1016/j.brainresbull.2019.05.014. Epub 2019 May 22.,Zhu J,Brain Res Bull,2019,2019/05/26,,,10.1016/j.brainresbull.2019.05.014,,,,,,,,,,,,
383,31230260,Rostral-Caudal Hippocampal Functional Convergence Is Reduced Across the Alzheimer's Disease Spectrum,"Therriault J, Wang S, Mathotaarachchi S, Pascoal TA, Parent M, Beaudry T, Shin M, Al B, Kang MS, Ng KP, Dansereau C, Park MTM, Fonov V, Carbonell F, Zimmer E, Chakravarty MM, Bellec P, Gauthier S, Rosa-Neto P; Alzheimer’s Disease Neuroimaging Initiative.",Mol Neurobiol. 2019 Dec;56(12):8336-8344. doi: 10.1007/s12035-019-01671-0. Epub 2019 Jun 22.,Therriault J,Mol Neurobiol,2019,2019/06/24,,,10.1007/s12035-019-01671-0,,,,,,,,,,,,
384,30569087,Increased Functional Connectivity After Listening to Favored Music in Adults With Alzheimer Dementia,"King JB, Jones KG, Goldberg E, Rollins M, MacNamee K, Moffit C, Naidu SR, Ferguson MA, Garcia-Leavitt E, Amaro J, Breitenbach KR, Watson JM, Gurgel RK, Anderson JS, Foster NL.",J Prev Alzheimers Dis. 2019;6(1):56-62. doi: 10.14283/jpad.2018.19.,King JB,J Prev Alzheimers Dis,2019,2018/12/21,,,10.14283/jpad.2018.19,,,,,,,,,,,,
385,31731911,Cingulate role in Tourette syndrome,"O'Neill J, Piacentini JC, Peterson BS.",Handb Clin Neurol. 2019;166:165-221. doi: 10.1016/B978-0-444-64196-0.00011-X.,O'Neill J,Handb Clin Neurol,2019,2019/11/17,,,10.1016/B978-0-444-64196-0.00011-X,,,,,,,,,,,,
386,31232080,New Graph-Theoretical-Multimodal Approach Using Temporal and Structural Correlations Reveals Disruption in the Thalamo-Cortical Network in Patients with Schizophrenia,"Finotelli P, Forlim CG, Klock L, Pini A, Bächle J, Stoll L, Giemsa P, Fuchs M, Schoofs N, Montag C, Dulio P, Gallinat J, Kühn S.",Brain Connect. 2019 Dec;9(10):760-769. doi: 10.1089/brain.2018.0654. Epub 2019 Oct 7.,Finotelli P,Brain Connect,2019,2019/06/25,,,10.1089/brain.2018.0654,,,,,,,,,,,,
387,31632336,Altered Resting State Functional Activity and Microstructure of the White Matter in Migraine With Aura,"Faragó P, Tóth E, Kocsis K, Kincses B, Veréb D, Király A, Bozsik B, Tajti J, Párdutz Á, Szok D, Vécsei L, Szabó N, Kincses ZT.",Front Neurol. 2019 Oct 1;10:1039. doi: 10.3389/fneur.2019.01039. eCollection 2019.,Faragó P,Front Neurol,2019,2019/10/22,PMC6779833,,10.3389/fneur.2019.01039,,,,,,,,,,,,
388,30642756,Sensory-motor network functional connectivity in children with unilateral cerebral palsy secondary to perinatal stroke,"Woodward KE, Carlson HL, Kuczynski A, Saunders J, Hodge J, Kirton A.",Neuroimage Clin. 2019;21:101670. doi: 10.1016/j.nicl.2019.101670. Epub 2019 Jan 9.,Woodward KE,Neuroimage Clin,2019,2019/01/16,PMC6412078,,10.1016/j.nicl.2019.101670,,,,,,,,,,,,
389,31571880,Disrupted Brain Entropy And Functional Connectivity Patterns Of Thalamic Subregions In Major Depressive Disorder,"Xue SW, Wang D, Tan Z, Wang Y, Lian Z, Sun Y, Hu X, Wang X, Zhou X.",Neuropsychiatr Dis Treat. 2019 Sep 11;15:2629-2638. doi: 10.2147/NDT.S220743. eCollection 2019.,Xue SW,Neuropsychiatr Dis Treat,2019,2019/10/02,PMC6750201,,10.2147/NDT.S220743,,,,,,,,,,,,
390,30814340,Patients with autism spectrum disorders display reproducible functional connectivity alterations,"Holiga Š, Hipp JF, Chatham CH, Garces P, Spooren W, D'Ardhuy XL, Bertolino A, Bouquet C, Buitelaar JK, Bours C, Rausch A, Oldehinkel M, Bouvard M, Amestoy A, Caralp M, Gueguen S, Ly-Le Moal M, Houenou J, Beckmann CF, Loth E, Murphy D, Charman T, Tillmann J, Laidi C, Delorme R, Beggiato A, Gaman A, Scheid I, Leboyer M, d'Albis MA, Sevigny J, Czech C, Bolognani F, Honey GD, Dukart J.",Sci Transl Med. 2019 Feb 27;11(481):eaat9223. doi: 10.1126/scitranslmed.aat9223.,Holiga Š,Sci Transl Med,2019,2019/03/01,,,10.1126/scitranslmed.aat9223,,,,,,,,,,,,
391,30862828,Brain functional connectivity is altered in patients with Takotsubo Syndrome,"Silva AR, Magalhães R, Arantes C, Moreira PS, Rodrigues M, Marques P, Marques J, Sousa N, Pereira VH.",Sci Rep. 2019 Mar 12;9(1):4187. doi: 10.1038/s41598-019-40695-3.,Silva AR,Sci Rep,2019,2019/03/14,PMC6414524,,10.1038/s41598-019-40695-3,,,,,,,,,,,,
392,31353868,Early second-line therapy is associated with improved episodic memory in anti-NMDA receptor encephalitis,"Wang K, Chen Z, Wu D, Ding Q, Zheng X, Wang J, Ji C, Luo B.",Ann Clin Transl Neurol. 2019 Jul;6(7):1202-1213. doi: 10.1002/acn3.50798. Epub 2019 Jun 9.,Wang K,Ann Clin Transl Neurol,2019,2019/07/30,PMC6649545,,10.1002/acn3.50798,,,,,,,,,,,,
393,31607848,Spatial Dynamic Functional Connectivity Analysis Identifies Distinctive Biomarkers in Schizophrenia,"Bhinge S, Long Q, Calhoun VD, Adali T.",Front Neurosci. 2019 Sep 24;13:1006. doi: 10.3389/fnins.2019.01006. eCollection 2019.,Bhinge S,Front Neurosci,2019,2019/10/15,PMC6769044,,10.3389/fnins.2019.01006,,,,,,,,,,,,
394,31491814,Somatic symptoms disorders in Parkinson's disease are related to default mode and salience network dysfunction,"Franciotti R, Delli Pizzi S, Russo M, Carrarini C, Carrozzino D, Perfetti B, Onofrj M, Bonanni L.",Neuroimage Clin. 2019;23:101932. doi: 10.1016/j.nicl.2019.101932. Epub 2019 Jul 15.,Franciotti R,Neuroimage Clin,2019,2019/09/08,PMC6658828,,10.1016/j.nicl.2019.101932,,,,,,,,,,,,
395,30695058,Resting-state functional MRI demonstrates brain network reorganization in neuromyelitis optica spectrum disorder (NMOSD),"Bigaut K, Achard S, Hemmert C, Baloglu S, Kremer L, Collongues N, De Sèze J, Kremer S.",PLoS One. 2019 Jan 29;14(1):e0211465. doi: 10.1371/journal.pone.0211465. eCollection 2019.,Bigaut K,PLoS One,2019,2019/01/30,PMC6351056,,10.1371/journal.pone.0211465,,,,,,,,,,,,
396,31277581,Alterations of default mode functional connectivity in individuals with end-stage renal disease and mild cognitive impairment,"Lu H, Gu Z, Xing W, Han S, Wu J, Zhou H, Ding J, Zhang J.",BMC Nephrol. 2019 Jul 5;20(1):246. doi: 10.1186/s12882-019-1435-6.,Lu H,BMC Nephrol,2019,2019/07/07,PMC6612101,,10.1186/s12882-019-1435-6,,,,,,,,,,,,
397,31320209,Neural network-based alterations during repetitive heat pain stimulation in major depression,"Bilek E, Zang Z, Wolf I, Henrich F, Moessnang C, Braun U, Treede RD, Magerl W, Meyer-Lindenberg A, Tost H.",Eur Neuropsychopharmacol. 2019 Sep;29(9):1033-1040. doi: 10.1016/j.euroneuro.2019.06.011. Epub 2019 Jul 15.,Bilek E,Eur Neuropsychopharmacol,2019,2019/07/20,,,10.1016/j.euroneuro.2019.06.011,,,,,,,,,,,,
398,31835250,Corpus callosotomy performed with laser interstitial thermal therapy,"Roland JL, Akbari SHA, Salehi A, Smyth MD.",J Neurosurg. 2019 Dec 13:1-9. doi: 10.3171/2019.9.JNS191769. Online ahead of print.,Roland JL,J Neurosurg,2019,2019/12/14,,,10.3171/2019.9.JNS191769,,,,,,,,,,,,
399,31606958,Altered Functional Brain Networks in Patients with Traumatic Anosmia: Resting-State Functional MRI Based on Graph Theoretical Analysis,"Park M, Chung J, Kim JK, Jeong Y, Moon WJ.",Korean J Radiol. 2019 Nov;20(11):1536-1545. doi: 10.3348/kjr.2019.0104.,Park M,Korean J Radiol,2019,2019/10/14,PMC6791817,,10.3348/kjr.2019.0104,,,,,,,,,,,,
